filename,label,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
117__[cel][nod][cla]0050__1.wav,cel,-488.46555,165.79373,2.4486914,15.287756,4.519442,20.097483,-5.2174673,6.700628,-10.993087,5.4581122,-11.050891,6.2768393,-7.7069483,3.6203778,-12.245279,2.4432473,-4.042421,5.9477963,-1.9413604,8.840417
117__[cel][nod][cla]0050__2.wav,cel,-524.08514,156.31998,25.618734,17.799736,6.680086,19.60071,-6.548736,1.24707,-8.687606,13.857137,2.571894,8.335555,-8.685486,-0.09076187,-11.8877735,-2.0450888,-8.736008,-0.16878134,-8.084122,-1.9709036
117__[cel][nod][cla]0050__3.wav,cel,-456.01062,182.3314,13.40647,7.75415,12.4951725,5.726638,-8.843283,-7.8655105,-6.806132,5.4933357,-0.7607905,-0.8706431,-5.155893,-0.030564459,-5.466448,-7.1916466,-9.079869,-5.2770143,-5.132712,-1.7787489
119__[cel][nod][cla]0057__1.wav,cel,-249.56534,142.64124,-37.36316,37.691025,-6.2049456,21.707306,-13.497517,3.7165809,-2.9107783,7.859928,1.8202095,16.857826,13.972833,18.960054,-0.04506283,-8.412401,-15.997617,-8.995332,-4.3550277,-1.5828773
119__[cel][nod][cla]0057__2.wav,cel,-240.87581,154.63722,-27.860516,26.93885,-5.1652822,21.480576,-9.893533,3.9808764,1.707466,5.2772064,9.794822,16.207144,10.548088,11.645054,-5.583801,-14.393869,-11.0583315,-2.9408886,4.7973614,1.5863605
119__[cel][nod][cla]0057__3.wav,cel,-241.24698,141.40175,-57.293266,15.042473,-15.779037,10.429361,-19.502459,-4.6054153,-11.694276,-5.472331,-0.25598544,10.473767,3.122001,0.4298223,-8.6504135,-11.17392,-6.9976177,-2.1477482,2.0351784,1.5949053
120__[cel][nod][cla]0030__1.wav,cel,-363.83823,160.4371,-31.123562,7.965884,57.360794,3.5273945,-7.5232706,1.9000357,-16.884693,12.106516,-20.185574,9.159012,-13.091284,2.9803553,-17.865944,-2.3297627,-16.36769,3.9277813,-4.2971206,9.544318
120__[cel][nod][cla]0030__2.wav,cel,-341.32596,173.4904,-25.350266,3.3388662,58.757484,-5.90187,-10.904082,-4.5578914,-14.722874,11.330195,-16.39819,4.8333445,-14.024247,2.0289376,-10.830174,-0.8335746,-17.105103,-3.830452,-7.749833,6.238093
120__[cel][nod][cla]0030__3.wav,cel,-365.2187,171.8826,-21.871983,0.8534183,49.685673,7.1636734,-8.165991,-1.3343143,-14.746213,14.102068,-17.924751,7.735283,-14.200808,1.4202778,-15.539981,-2.920286,-16.057444,2.1856797,-10.248663,-0.39553308
125__[cel][nod][cla]0046__1.wav,cel,-392.81305,155.79117,-23.195286,34.386944,7.2477927,19.410238,-10.791662,6.476444,-4.6566677,6.9925737,0.7363123,0.8566388,-6.0759306,-4.5523534,-6.483988,5.936035,-0.85010767,-0.6875292,9.338929,14.405173
125__[cel][nod][cla]0046__2.wav,cel,-319.50198,186.49472,-42.351963,15.156636,-9.046073,10.294107,-15.055871,-6.614274,-18.91473,-4.496809,-7.5076365,-2.0429294,-4.1136403,-9.667462,-3.6918201,-1.0745953,-6.2113705,-7.644715,-0.5479779,0.9682752
125__[cel][nod][cla]0046__3.wav,cel,-280.34555,139.71887,-41.626453,23.896368,-3.9205182,13.834266,-16.698463,-1.0538584,-14.036627,-0.17246184,-2.3927634,-2.212269,-13.525077,-10.070172,-8.246637,-2.5173836,-10.5134535,-8.1622305,-1.8587965,4.3747897
127__[cel][nod][cla]0047__1.wav,cel,-330.608,185.56349,-17.220148,14.675254,1.8317586,6.5387053,-5.192541,-13.177082,-8.237281,-6.1944194,-3.5666769,-5.700625,-6.668276,-7.968976,-8.427787,-9.930077,-6.5119715,-5.6743903,-1.411948,1.4382606
127__[cel][nod][cla]0047__2.wav,cel,-345.32434,148.67271,-47.10484,17.19821,-37.071545,11.886578,-20.992563,-9.180446,-16.35153,-13.227884,-12.709985,-1.894326,2.948371,14.28878,20.609638,13.110295,11.267516,-1.2816932,-6.930222,-6.1518297
127__[cel][nod][cla]0047__3.wav,cel,-391.15567,190.43259,-6.0069594,8.082863,14.221382,10.90326,-2.8978026,-12.365991,-3.2811644,1.6297781,1.1689203,-4.275696,-3.6723392,-0.8164276,-5.818393,-11.273009,-10.817234,-9.406801,-7.434112,-5.956954
130__[cel][nod][cla]0040__1.wav,cel,-388.56345,186.80011,-17.50317,26.397537,-6.0281196,29.002314,-13.446872,4.134804,-9.146931,2.5609424,-10.235382,-6.8745728,-2.08068,12.696549,1.9072214,-0.6004501,-6.199807,-2.6498759,-8.9532,-2.5004382
130__[cel][nod][cla]0040__2.wav,cel,-373.03946,180.7655,-22.765799,16.074722,-13.451274,26.684162,-9.317119,3.9632583,-10.9779,-7.3620214,-5.8082547,0.90148234,-1.8737308,5.487871,-4.1496997,0.29568094,2.4158125,3.4956293,-7.385525,-10.083839
130__[cel][nod][cla]0040__3.wav,cel,-387.86676,192.95216,-23.567213,6.390595,-13.227414,25.679773,-10.624127,7.6001987,-8.600743,-2.3999655,-3.3720145,6.6982584,-6.5853033,-0.92305547,-15.958377,-3.7250793,1.991203,7.1726713,-3.6578345,2.3154078
132__[cel][nod][cla]0048__1.wav,cel,-324.2278,173.3276,-33.50288,35.468925,-12.188523,22.848988,-10.585333,-0.8017922,-7.0176234,-5.7470613,-2.270216,8.658148,9.557717,5.2572384,-0.19538037,-8.733285,-6.6922708,1.2189515,8.401519,11.212455
132__[cel][nod][cla]0048__2.wav,cel,-326.67737,171.93726,-24.981058,43.348087,-3.380316,21.026299,-13.819206,-19.792946,-11.3359375,-3.9650314,0.06968377,2.7920282,13.799407,9.425124,4.7835793,-2.4365225,-8.181009,-12.39308,-1.82288,8.071725
132__[cel][nod][cla]0048__3.wav,cel,-345.0389,189.23058,-13.35517,20.076029,-1.0823257,12.813591,-1.2013903,-10.234092,-5.253452,-10.104504,-7.3386087,-7.2678237,-2.3165848,0.553933,4.679202,0.052909587,-5.128555,-8.909772,-8.776753,-8.59031
[cel][cla]0001__1.wav,cel,-450.00928,177.04971,-18.070019,0.92624986,1.2511375,21.505585,2.3332548,-0.624001,-13.866965,-19.02473,-0.057204936,-0.32147145,4.211087,-5.758741,-11.403375,-11.979748,-6.6540895,3.866128,-2.668576,2.8552642
[cel][cla]0001__2.wav,cel,-369.42798,214.50331,-25.161152,33.669273,-9.7066345,7.720368,-25.40043,-10.937454,-1.1889,-6.021625,7.240873,-6.468582,-10.329701,-7.0080595,-0.26367772,0.4665495,-1.7026014,-3.427313,-1.004679,0.118410915
[cel][cla]0001__3.wav,cel,-458.95084,208.07008,-23.742315,37.543594,-3.787462,18.19693,-9.9164715,-8.610442,0.41749376,-11.865798,10.118027,4.9814262,1.0627668,3.2133045,2.328497,-1.7234759,-5.076555,-4.791529,-2.1415303,1.0197412
[cel][cla]0002__1.wav,cel,-464.85764,185.1385,-47.14224,35.609,-1.7316169,14.994471,-11.142563,-3.5229254,-4.1038194,-5.2020626,-4.8167434,-4.3903084,-8.344843,-10.14806,-5.059149,-3.1695962,2.2079785,-0.9102618,1.0747255,-0.8957186
[cel][cla]0002__2.wav,cel,-446.04367,182.14182,-31.938156,31.696026,-9.714045,18.590603,-18.10027,-3.2376094,-9.879994,-5.3062015,-4.599895,-0.359411,-2.1128714,-8.014505,-5.199908,-9.72269,-3.1481426,-7.182105,-2.1255424,-9.0756445
[cel][cla]0002__3.wav,cel,-436.34482,190.22313,-40.672146,12.429166,-14.9716215,13.164662,-14.555844,-9.722102,-8.511662,-14.171463,-10.556632,-4.246591,-11.478076,-13.396735,-8.022119,-7.128286,-1.148836,-1.3286301,1.7993964,0.8522049
[cel][cla]0003__1.wav,cel,-405.95837,200.1456,-13.222818,25.8466,17.130445,11.446984,3.208978,4.7272367,-2.4192421,-11.741549,-7.7557096,-7.362225,-3.7436469,-5.71169,-5.522706,-1.619123,1.2134647,-2.8717906,-9.157038,-8.3231535
[cel][cla]0003__2.wav,cel,-400.0049,203.9305,-18.00903,19.335772,12.693422,9.185221,-3.0065424,4.8727894,2.7042038,-5.9760156,-7.9131236,-5.603327,-3.384713,-4.8599644,-5.2791977,-2.5534804,0.73651314,-0.599007,-3.297741,-6.5652337
[cel][cla]0003__3.wav,cel,-397.23587,204.96748,-17.601053,23.602222,11.465492,8.036496,0.9943925,6.0752735,4.1002526,-4.8313365,-2.0043907,-3.0531106,-2.6557963,-4.0662045,-2.9856238,-1.7509048,-0.69326913,-1.5072707,-2.508559,-3.3845885
[cel][cla]0004__1.wav,cel,-345.62167,172.26918,-20.892527,27.725632,4.219302,19.034376,-9.32543,-3.9095235,-1.374786,-2.6861744,-9.290653,-12.946172,-14.532176,-7.574379,-7.0326376,-10.869608,-9.710166,-8.877285,-4.8132515,-6.4063544
[cel][cla]0004__2.wav,cel,-331.1516,150.05403,-18.56775,28.125872,-3.6053452,20.224197,-13.950122,-0.7026262,-4.156261,0.48279622,-6.0881243,-11.724877,-14.002839,-8.319124,-10.236995,-11.659477,-10.373478,-11.796337,-7.7972007,-9.444696
[cel][cla]0004__3.wav,cel,-328.53268,153.49393,-21.60461,23.770573,0.17287391,13.217154,-10.92002,-4.3544207,-1.9214295,-4.669551,-9.881012,-11.606,-13.483074,-10.403284,-10.084323,-12.25992,-12.971622,-14.823485,-11.177142,-10.03025
[cel][cla]0005__1.wav,cel,-321.05548,173.26163,-13.378242,23.970984,-6.644945,8.759598,-12.293465,-1.2527608,-1.9550703,4.6042566,-2.580675,-0.85329473,-7.21276,-8.154581,-6.5263186,-11.237263,-2.9773197,-9.850343,-6.5135098,-5.5903187
[cel][cla]0005__2.wav,cel,-329.93463,182.17172,0.033773888,20.59117,-3.679141,11.848351,-9.767501,-0.5058609,0.40187177,7.675114,-1.9900576,-0.9854265,-7.1463046,-8.112464,-5.8575506,-8.563928,-2.6526747,-6.454581,-3.0738215,-2.180421
[cel][cla]0005__3.wav,cel,-323.8475,170.89597,-14.9271345,27.270266,-10.000183,15.122499,-12.709034,0.7179091,0.58089477,13.395222,-1.5187292,2.0291588,-8.082846,-7.5925555,-5.809769,-7.4981127,1.187973,-6.6097503,-0.67682123,-3.624105
[cel][cla]0007__1.wav,cel,-423.98517,209.44455,1.0227215,15.4604025,14.76765,19.308594,-1.8480452,-4.5246534,6.662094,4.4771953,1.5759329,-0.11559281,-1.803102,-2.6599622,-2.8485975,-1.5474703,0.46249366,-0.8710521,-2.717155,-5.302548
[cel][cla]0007__2.wav,cel,-391.5466,222.76564,-19.994596,24.341356,3.7124279,18.560076,-2.2468975,-2.3352287,5.364139,-1.507871,2.5360806,-3.8412838,-4.754529,-6.669183,-3.1901772,-4.1429296,-3.2301116,-2.5128188,-4.2170463,-3.4268856
[cel][cla]0007__3.wav,cel,-372.48428,225.19472,-30.138899,29.153645,7.1395745,9.795343,-2.0704036,-2.937609,1.3592442,-0.60158086,3.3948534,-3.3566072,-4.7622166,-3.6663513,-1.0790612,-3.153466,-0.7925724,0.22893427,-1.6793736,-0.06962052
[cel][cla]0008__1.wav,cel,-386.09467,223.74432,11.387485,3.6337678,5.668705,11.954371,-3.8962712,-2.9576232,-0.11915641,7.948165,-2.103582,-7.649555,-7.458757,-2.733745,0.51608276,-2.7883735,-10.56482,-2.3352542,-6.0234547,-0.3952215
[cel][cla]0008__2.wav,cel,-366.92792,235.62384,10.052608,-4.248792,6.744067,13.205822,-8.206558,-6.0494514,-0.8459157,6.907354,-5.7920785,-11.004042,-11.163849,-7.379498,-4.7012434,-4.47599,-5.3157525,-1.6071622,-7.856233,-0.4379983
[cel][cla]0008__3.wav,cel,-401.4062,242.76999,12.899667,-8.077489,7.0993977,11.117745,-2.7618012,-5.112197,-0.6001825,2.5025225,-1.1073879,-6.4427485,-8.458722,-6.995092,-2.6217887,-1.598259,-7.2293825,0.09650224,-7.0954776,-2.4741018
[cel][cla]0015__1.wav,cel,-306.15625,163.99539,-15.018919,25.96751,-14.986784,13.055864,-12.588311,-6.462821,-17.327349,-6.7497067,-13.372644,-9.167888,-14.170028,-13.285547,-6.725116,0.7682476,-0.9344333,-14.77256,-1.3830422,1.5392032
[cel][cla]0015__2.wav,cel,-299.59555,152.47801,-14.196028,23.539299,-6.3536334,11.740721,-10.769217,-7.3115773,-17.926374,-10.410497,-11.582292,-7.1971564,-11.366901,-11.926797,-5.7801995,-0.3027155,0.26148853,-10.807962,-1.3297925,-1.4530386
[cel][cla]0015__3.wav,cel,-280.2662,147.11542,-9.95401,21.577848,-10.824466,11.064927,-7.0135336,-6.02034,-13.358958,-8.266522,-10.6401,-8.018313,-15.124959,-13.898306,-7.252316,-0.9701578,3.056675,-8.529826,-4.829589,-4.4046865
[cel][cla]0017__1.wav,cel,-474.55203,169.15668,-22.360449,21.579052,12.89388,8.3634205,-9.472461,-1.7414651,-11.67625,1.093867,0.8994051,-0.204732,-8.820932,-10.748427,-13.7427435,-4.9273615,-2.4697351,-4.6555834,-3.6442876,2.2595325
[cel][cla]0017__2.wav,cel,-478.80026,194.86151,-7.4328203,14.459723,19.300142,10.326968,-15.085596,-6.535634,-0.8298072,7.9828463,4.594702,-1.9193027,-5.7595563,-7.8155956,-12.768648,-6.032128,-1.2100197,-1.4086936,-7.4228177,-6.6785693
[cel][cla]0017__3.wav,cel,-442.341,203.46405,-7.8303995,13.918148,14.918628,9.24353,-13.316065,-8.182682,-10.571805,-1.417229,-0.10804077,-2.2470336,-5.0860586,-10.412055,-14.228025,-7.8173723,-1.2987181,-3.8886676,-4.0152874,-3.4922736
[cel][cla]0019__1.wav,cel,-485.31418,189.08414,13.296158,28.89257,18.818705,17.637695,-3.0512335,5.66448,-2.8827903,5.4129486,-2.9538732,1.1143366,-7.1891456,-0.81368595,1.2374641,-1.9898595,-7.1438065,-5.494141,-1.2614971,-2.9961789
[cel][cla]0019__2.wav,cel,-435.17688,185.09792,-6.877606,29.938456,10.197594,12.210501,-6.1172686,-4.4186616,-7.933954,-1.4636033,-2.217358,-3.8836625,-8.142597,-4.109362,-0.7093722,-4.850948,-9.25031,-4.420521,-3.1993527,-4.303939
[cel][cla]0019__3.wav,cel,-428.13147,201.58554,-18.629713,28.672596,6.1022305,9.007907,-9.222654,0.44572836,-5.4463496,-2.953728,-2.477358,-5.878131,-9.280171,-8.813814,-2.9171948,-6.5344605,-4.0150332,3.8056226,1.3593911,-0.52169186
[cel][cla]0068__1.wav,cel,-364.77875,213.24954,-15.904254,-4.5637136,5.4653244,14.378793,-7.345159,-14.883953,-9.776903,-8.779118,-9.648407,-17.571648,-12.221653,-17.216986,-6.4911394,1.9274126,2.3256688,7.133458,-2.9352677,-9.469028
[cel][cla]0068__2.wav,cel,-419.44702,201.44768,1.6020484,1.1352699,3.537079,13.592103,-3.5057187,-11.132424,-9.239246,-6.335775,-7.2725177,-9.413975,-1.363032,-9.168263,-2.033744,-3.1948397,-9.824702,-7.306617,-11.473769,-4.358313
[cel][cla]0068__3.wav,cel,-338.8581,160.05219,-19.110455,-1.4853815,-10.537338,6.819199,-7.904643,-1.2628338,9.60001,4.1294236,-5.6506085,-16.1575,-17.142937,-33.174503,-22.778976,-10.016175,-3.581346,0.2665523,-3.311999,1.8502498
[cel][cla]0069__1.wav,cel,-433.03986,204.07529,-25.909029,21.598885,-6.2167687,2.3393848,-12.649837,-11.469133,-12.471785,-10.323586,-13.382419,-12.001433,-9.66333,-5.423355,3.465225,2.65122,4.3706126,4.0930066,2.2800288,-6.803631
[cel][cla]0069__2.wav,cel,-441.40588,205.50726,-22.643549,26.763,8.595249,9.409367,-7.9711566,-10.883864,-13.684327,-13.791601,-15.748801,-15.664738,-6.0840693,-6.3457375,-6.5423517,-5.4789023,0.6966556,0.88937676,0.23200552,-4.9757795
[cel][cla]0070__1.wav,cel,-653.2708,199.6482,46.57933,19.451244,24.13592,23.543018,1.6710274,-4.7996225,0.7664087,7.455413,4.6427836,-4.0146875,-9.978041,-9.5940275,-7.1639414,-5.0430923,-1.6497345,-0.7418828,-3.1317756,-4.360128
[cel][cla]0070__2.wav,cel,-605.2531,178.95616,-3.5812552,6.1008544,17.812082,18.089705,-4.7177773,-3.8647175,1.376818,-1.7308699,-1.1010255,-6.7016535,-7.601697,-8.741915,-6.9048853,-5.709079,-2.9940546,0.74478984,-0.5560637,-2.9583297
[cel][cla]0070__3.wav,cel,-528.6251,139.09683,-17.94962,17.21325,-0.38890943,12.845375,-9.4430685,0.9337843,-2.5305746,-8.554176,-5.5883427,-10.846721,-4.1427407,1.8519976,13.853348,24.40016,25.8935,16.05828,-6.8686967,-26.31966
[cel][cla]0071__1.wav,cel,-357.29712,203.62352,-32.858566,20.59439,8.146138,16.00403,-13.969758,6.362941,-2.0667264,6.7251587,3.2008798,-0.28345433,-3.352303,-4.017095,-0.2711832,-6.3967657,-6.038694,-7.574621,-2.408639,-7.489435
[cel][cla]0071__2.wav,cel,-378.31366,195.63039,-21.669596,13.865668,13.270171,9.689918,-8.971431,0.79507184,-1.6729256,4.868668,4.1614437,-3.3814282,-6.185763,-1.5339276,-0.20258404,-5.8778157,-2.5110939,-3.422207,-2.7786105,-3.7939906
[cel][cla]0071__3.wav,cel,-344.97266,187.22653,-52.965046,22.21808,-13.949138,16.311234,-29.740896,0.9359729,-6.00981,6.1744075,-7.3478055,-0.3053589,-10.534844,-9.803063,-0.9408308,-5.286435,-2.143978,-6.0951705,7.939927,0.5960976
[cel][cla]0072__1.wav,cel,-427.13333,223.7075,-20.404612,7.7918215,17.167585,2.4447932,-12.699421,-5.4578757,-2.066545,-4.3098006,-1.9345647,-10.461834,-9.17407,-9.149309,-7.2032156,-4.677779,-6.8569536,-3.5995345,-0.2987575,-2.034162
[cel][cla]0072__2.wav,cel,-402.22238,224.44846,-25.325655,14.8024845,16.409437,3.7895322,-10.252067,-6.7769313,-2.456224,-7.426169,0.16997772,-7.653984,-8.99052,-5.5872197,-0.8337784,3.217922,-4.6062117,-4.777457,1.1127888,1.0707226
[cel][cla]0072__3.wav,cel,-425.32513,234.29665,-18.6586,6.899363,19.086964,1.3148535,-5.423396,-3.299327,-0.78606045,-2.4623125,-1.8388389,-8.392514,-10.320835,-8.998744,-6.75746,-4.150468,-3.91362,-0.39229697,0.72337985,-2.3111653
[cel][cla]0073__1.wav,cel,-422.5467,226.02338,-3.0442994,3.5709443,11.707167,13.475548,-10.10803,-9.0358,-2.0344164,-6.4434605,-9.256674,-7.026212,-7.906458,-9.572038,-7.8107543,-8.40956,-5.8876944,-8.216445,-6.2958655,-5.0183454
[cel][cla]0073__2.wav,cel,-464.8156,236.78557,10.766028,-3.7607892,7.465102,6.2627487,-9.202064,-9.762815,-1.2627082,-5.4262214,-6.8753185,-9.29651,-8.6197815,-6.3388233,-5.6412964,-7.3532043,-6.227821,-3.1714103,-3.7484922,-6.222544
[cel][cla]0073__3.wav,cel,-439.33646,226.54825,1.9319385,-4.350519,3.6575048,8.307613,-11.375911,-9.672369,-4.131073,-5.96387,-4.975795,-7.0584335,-11.944116,-9.743372,-6.433639,-9.152123,-6.054266,-3.6256652,0.016484912,-0.4472371
[cel][cla]0074__1.wav,cel,-369.955,186.10965,-27.793888,42.577663,-1.5269592,16.303541,-12.30809,1.0921857,-13.596577,1.5532289,-4.1085734,0.6014079,-10.865556,-4.600855,-4.3189626,-6.1883745,-7.771335,-10.660716,-1.9082805,-7.0169125
[cel][cla]0074__2.wav,cel,-288.0377,191.23477,-25.134235,36.817303,-11.160069,24.270617,-9.979793,5.7569504,-10.620077,-3.3809433,-12.271677,3.0479708,-7.750231,2.366402,-2.9705827,-8.456769,-5.2359967,-4.425853,2.5254395,-0.02103969
[cel][cla]0074__3.wav,cel,-297.0533,187.13837,-28.965015,29.193035,-9.678627,19.440855,-10.316099,-2.7322395,-16.636885,-5.669725,-11.730099,0.6054829,-8.827919,-3.114675,-4.365077,-3.5249643,-13.0247965,-9.643601,-5.7073746,-8.218207
[cel][cla]0075__1.wav,cel,-439.1254,181.34996,3.0432582,32.20934,5.596854,6.363364,-8.700838,-3.2333984,-4.8946743,-8.039458,-14.058632,-4.8731136,-2.488385,0.4751005,3.7216396,-1.2473154,-4.417525,-5.6251593,-4.2652416,-7.205738
[cel][cla]0075__2.wav,cel,-374.8327,159.68855,-17.345163,39.193367,-13.424536,10.874966,-20.873276,-4.935471,-7.1015115,-5.3914394,2.2455277,5.0231566,-1.8392522,-8.119189,-9.02222,-11.704209,-0.8242839,9.621683,14.915751,15.419318
[cel][cla]0075__3.wav,cel,-339.9064,180.89102,-9.0206995,39.83099,-18.091755,15.887531,-20.621479,-1.0755978,-7.0530224,-6.3389215,-1.9731036,1.1497416,-5.3528748,-6.370724,-3.826853,-6.540751,-2.7350273,2.6838012,6.245991,2.8600967
[cel][cla]0076__1.wav,cel,-455.6712,209.96664,-49.68312,27.772573,-1.7218394,18.636074,-14.659539,-10.112963,-6.550191,-9.460382,-6.758903,-8.8397455,-10.438678,-19.550657,-8.855403,-2.0474215,5.662728,6.628233,11.73936,4.2973223
[cel][cla]0076__2.wav,cel,-480.83286,191.61612,-25.389061,13.513614,17.287333,12.428552,-5.025067,-12.05678,-3.075124,-7.557725,-3.5312757,-3.6717007,-12.613638,-16.69207,-7.810005,-1.0996181,-3.4059348,1.8682096,12.131454,8.283001
[cel][cla]0076__3.wav,cel,-472.5935,209.48856,-20.714336,16.20387,18.53654,7.5303545,-2.2799976,-12.042883,-7.175525,-13.696744,-8.4895315,-9.545943,-15.492189,-10.170182,-3.3218145,3.7043014,2.0636597,-1.2270837,2.509849,4.0848093
[cel][cla]0077__1.wav,cel,-441.5798,212.8141,9.921069,9.593521,33.91135,17.839836,-2.1940794,-3.018871,2.3025727,0.0108427685,2.873842,0.06197649,-4.5687313,-3.698886,-4.9502153,-5.664264,-1.4381499,1.7477982,-3.2201724,-5.890718
[cel][cla]0077__2.wav,cel,-380.69412,138.01321,-53.028294,21.12129,-3.6551635,15.390048,-16.341703,-10.100644,-13.268042,-14.288777,-5.1624556,-9.185849,-8.575297,-0.12918574,14.299826,20.070013,22.993519,18.27866,9.326571,-2.339707
[cel][cla]0077__3.wav,cel,-591.2746,123.127464,-31.443445,28.070162,22.842087,19.088785,-5.1791143,-2.6069777,-6.4599204,-5.2882023,2.073969,4.9799314,13.370168,26.762972,26.689934,20.649422,9.277386,-6.1040263,-15.381299,-13.061787
[cel][cla]0078__1.wav,cel,-358.779,163.38687,-28.441986,32.730564,7.1235013,6.676278,-18.936531,-0.61145794,-7.4356823,-6.2547793,-9.425333,-22.418665,-7.9862604,-4.7781878,-3.7992542,-9.773943,-9.732354,-7.045719,-2.0637999,4.8191133
[cel][cla]0078__2.wav,cel,-482.14896,192.80318,-11.6016245,17.932371,23.004494,2.6169312,-7.7320976,-7.660293,-9.598942,-9.456281,-9.118616,-12.4423895,-8.84711,-6.4659667,-0.95514107,-6.9316144,-13.401732,-11.788018,-8.714116,-1.8678259
[cel][cla]0078__3.wav,cel,-387.6735,173.77393,-38.35199,28.566734,3.0985413,9.982109,-18.022741,-6.2948785,-12.798589,-10.943053,-7.806744,-20.858274,-11.590394,-11.846822,-9.012553,-11.015469,-13.966702,-6.7666736,-2.3999398,-1.1285342
[cel][cla]0079__1.wav,cel,-442.90244,217.16074,-4.0709095,10.397319,0.48873854,18.127579,-13.568331,-0.7220306,-6.969912,5.3679256,-4.2556005,-2.02656,-4.309439,2.0835733,-0.23993061,-7.554194,-4.748323,-5.5718017,-1.150737,-3.7907026
[cel][cla]0079__2.wav,cel,-431.59244,216.66167,-9.357042,10.569312,-1.5751935,16.639204,-14.865267,-3.259512,-9.870184,3.8276064,-3.593651,-3.0173848,-4.207102,-1.2142452,-2.320605,-9.366811,-4.680114,-6.534816,-2.416603,-6.353768
[cel][cla]0079__3.wav,cel,-399.38083,212.70409,-9.546637,10.651791,1.8951597,18.233953,-13.852278,-6.716569,-5.3346186,2.9747717,3.1560175,-0.116821826,0.11568223,0.61877793,-0.5392024,-10.209386,-7.216467,-6.600024,-2.7507954,-5.254586
[cel][cla]0080__1.wav,cel,-408.2784,225.38489,-16.333101,11.305825,18.04593,-7.1314673,-11.687137,-3.2077599,-3.37315,1.1228769,6.75556,-6.5549655,-10.887287,-7.5037465,-9.155063,-16.490574,-14.895418,-6.460101,-1.2863557,2.96835
[cel][cla]0080__2.wav,cel,-509.98685,226.16504,23.182745,2.6712883,17.867344,-7.0695634,-7.638428,-1.3118124,-12.76183,-9.334507,1.8562865,-2.2174547,-6.4220285,-4.3583307,-8.751934,-13.581698,-9.412168,-5.5618553,-4.996618,-1.7171869
[cel][cla]0080__3.wav,cel,-326.76556,208.84715,-28.031288,29.453438,-18.147928,-3.35738,-14.065379,-4.971863,-17.64814,-3.8982904,3.46324,-7.460446,-10.492073,-9.860269,-13.414435,-17.212431,-3.1006124,-1.8901113,0.23248728,3.1707351
[cel][cla]0081__1.wav,cel,-356.4294,198.8967,-31.437609,15.9084215,9.856265,10.011125,2.0091364,5.238562,-3.9593222,8.159763,4.181806,-3.5582197,-3.7035713,-3.7297552,-5.14447,-5.666373,-3.0111053,-5.402325,-6.035226,-9.728635
[cel][cla]0081__2.wav,cel,-350.64053,181.4293,-38.525524,25.326868,-4.923403,22.048765,-12.281366,8.403824,-13.184169,6.489804,-6.408422,-5.2057004,-0.40244585,6.6253376,7.474616,4.3523016,-2.824866,-11.285175,-11.130004,-15.464934
